,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
4024,1,15,1,9556,1,1,114.0,26,3,19,122,144,114.0,0,0,0,1,0,0,20,1,0,7,14,0,0.0,6,0,7,12,2,11.666667,0,8.9,1.4,3.51,Enrolled
4138,1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.333333,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Dropout
3421,1,44,1,9085,1,39,130.0,1,37,38,9,6,130.0,1,0,0,1,0,0,23,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
3012,1,16,1,9500,1,1,133.1,1,37,37,9,9,95.0,1,0,0,1,0,0,20,0,0,7,7,6,13.755,0,0,8,9,7,13.571428,0,12.4,0.5,1.79,Graduate
348,2,39,1,9238,1,1,120.0,1,37,37,9,9,116.0,0,0,0,1,0,0,44,0,0,6,8,6,13.0,0,0,6,6,6,13.833333,0,12.7,3.7,-1.7,Graduate
3571,1,17,1,9119,1,1,148.0,1,1,38,4,5,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduate
665,1,1,1,9085,1,1,144.0,13,3,3,6,6,137.6,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,Graduate
856,1,1,1,9238,1,1,127.0,1,1,19,4,3,141.7,1,0,0,1,1,0,22,0,0,6,6,6,12.666667,0,0,6,6,6,13.833333,0,10.8,1.4,1.74,Dropout
3614,1,15,1,9119,1,1,133.1,41,2,2,2,2,100.0,0,0,1,1,1,0,24,1,2,8,8,7,13.142858,0,1,6,8,6,11.833333,0,8.9,1.4,3.51,Enrolled
2430,1,1,1,9773,1,1,128.0,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,Graduate
4102,1,17,1,9085,1,1,133.1,1,37,37,9,9,99.0,1,0,0,1,0,1,23,0,0,6,6,6,14.666667,0,0,6,8,6,12.428572,0,8.9,1.4,3.51,Graduate
1278,1,39,1,8014,0,1,133.1,1,1,12,4,5,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,Enrolled
725,4,7,1,9500,1,3,140.0,1,37,38,9,7,140.0,0,0,0,1,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.575,0,13.9,-0.3,0.79,Graduate
2364,1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,6,9,4,12.0,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,Enrolled
3578,1,17,4,9085,1,1,126.0,1,1,3,5,5,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
4279,1,17,1,9254,1,1,133.0,1,19,1,9,9,137.2,0,0,0,1,1,1,20,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
2285,2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout
3316,1,7,1,9119,1,3,120.0,1,19,19,1,1,120.0,0,0,0,0,1,0,40,0,1,5,7,1,13.0,0,2,5,5,2,14.0,0,12.7,3.7,-1.7,Dropout
2123,1,17,3,9238,1,1,118.0,1,1,19,4,10,112.4,1,0,0,1,0,0,19,0,0,6,10,5,11.285714,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
2573,1,1,4,9500,1,1,138.0,1,37,19,9,9,127.8,1,0,0,1,0,0,19,0,0,7,7,6,14.983334,0,0,7,7,6,14.983334,0,7.6,2.6,0.32,Graduate
533,1,44,1,9070,1,39,120.0,1,1,19,4,7,120.0,0,0,1,0,1,0,20,0,0,6,11,0,0.0,6,0,6,12,0,0.0,12,16.2,0.3,-0.92,Dropout
531,1,17,1,9670,1,1,133.0,1,19,37,9,8,121.8,1,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
377,1,1,1,9500,1,1,152.0,1,1,1,4,4,141.0,1,0,0,1,0,1,18,0,0,7,7,7,15.135715,0,0,8,8,8,15.2875,0,12.4,0.5,1.79,Graduate
2520,1,1,6,9254,1,1,126.0,1,38,37,5,7,123.9,1,0,0,1,0,1,18,0,0,6,7,6,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,Graduate
722,1,1,1,171,1,1,156.0,1,19,38,9,5,170.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate
997,1,44,1,9085,1,39,130.0,6,19,1,6,4,130.0,1,0,0,1,0,0,22,1,0,6,12,5,12.8,0,0,6,19,2,11.5,0,12.4,0.5,1.79,Enrolled
320,1,7,1,9085,1,40,150.0,1,19,19,9,5,150.0,0,0,1,0,0,0,26,0,0,3,3,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
3013,1,17,1,9670,1,1,132.0,1,1,1,3,3,119.4,1,0,0,1,0,1,18,0,0,6,7,6,13.833333,0,0,6,11,6,13.5,0,8.9,1.4,3.51,Graduate
3579,1,1,1,9670,1,1,150.0,1,3,37,4,7,139.5,0,0,0,1,1,1,20,0,0,6,7,6,14.833333,0,0,6,6,6,14.833333,0,12.7,3.7,-1.7,Graduate
1605,1,53,1,9003,1,42,130.0,1,38,38,9,9,130.0,1,0,1,1,1,0,20,0,7,12,16,11,12.545455,0,5,10,12,8,11.625,0,8.9,1.4,3.51,Enrolled
975,1,17,3,9119,1,1,120.0,1,1,19,9,3,116.9,1,0,1,0,1,0,18,0,0,5,10,3,12.0,0,0,5,8,3,10.333333,0,8.9,1.4,3.51,Enrolled
3160,1,1,2,171,1,1,125.0,1,38,19,9,9,117.3,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate
313,1,17,4,9853,1,1,121.0,1,38,38,5,7,113.7,1,0,0,1,0,1,20,0,0,6,8,5,13.4,0,0,6,9,5,13.666667,0,9.4,-0.8,-3.12,Graduate
1760,1,1,2,9238,1,1,121.0,1,19,19,191,171,119.3,1,0,1,1,0,0,20,0,0,6,7,6,12.666667,0,0,6,7,6,11.833333,0,8.9,1.4,3.51,Graduate
3650,1,43,1,9070,1,1,135.0,1,1,38,3,9,126.4,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,12.727273,0,15.5,2.8,-4.06,Graduate
3293,1,17,3,9500,1,1,132.0,1,19,3,9,5,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.681429,0,0,8,8,7,13.681429,0,10.8,1.4,1.74,Enrolled
805,1,17,2,9147,1,1,118.0,1,19,1,9,3,113.5,1,0,1,1,0,0,20,0,0,5,10,2,11.5,0,0,5,8,3,10.0,0,11.1,0.6,2.02,Enrolled
3204,1,17,5,9773,1,1,139.0,1,38,1,4,4,123.6,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
3054,1,17,1,9238,1,1,127.0,1,38,38,9,6,122.8,0,0,0,1,0,1,19,0,0,6,8,6,14.0,0,0,6,7,6,14.571428,0,16.2,0.3,-0.92,Graduate
3049,1,1,2,9085,1,1,127.0,1,38,37,5,7,123.9,1,0,0,1,0,0,18,0,0,5,9,4,13.0,0,0,5,8,5,13.142858,0,10.8,1.4,1.74,Graduate
3131,1,1,3,9500,1,1,126.0,1,38,38,9,8,118.8,1,0,0,1,0,1,19,0,0,8,8,7,12.785714,0,0,8,8,7,12.785714,0,12.7,3.7,-1.7,Graduate
2995,1,17,5,9500,1,1,137.0,1,1,1,5,5,132.6,1,0,0,1,0,1,18,0,0,7,7,7,13.857142,0,0,8,8,8,14.9,0,13.9,-0.3,0.79,Graduate
3112,1,17,4,9254,1,1,124.0,1,1,1,4,4,122.3,1,0,0,1,0,0,19,0,0,6,7,6,11.666667,0,0,6,6,6,12.333333,0,13.9,-0.3,0.79,Dropout
4260,1,39,1,9003,1,1,123.0,1,37,37,9,9,110.0,0,0,1,0,0,0,48,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
4417,1,1,1,9070,1,1,132.0,1,1,1,9,9,133.8,1,0,0,1,0,1,20,0,0,6,6,6,13.833333,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,Graduate
1143,1,1,1,9853,1,1,152.0,1,19,19,9,5,154.1,0,0,1,1,0,1,18,0,0,6,6,6,13.333333,0,0,6,7,6,12.571428,0,12.7,3.7,-1.7,Graduate
1960,1,1,1,9238,1,1,134.0,1,1,1,4,9,124.2,1,0,1,1,0,1,19,0,0,6,6,6,12.833333,0,0,6,6,6,12.666667,0,9.4,-0.8,-3.12,Graduate
3622,1,1,2,9238,1,1,140.0,1,19,37,9,9,140.7,1,0,0,1,0,1,18,0,0,6,6,6,13.166667,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate
4221,1,1,1,9238,1,1,168.0,1,37,37,9,9,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17.0,0,0,6,11,6,16.0,0,12.4,0.5,1.79,Graduate
2341,1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.666667,1,7.6,2.6,0.32,Enrolled
140,1,1,5,9500,1,1,129.0,1,37,37,9,9,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.666667,0,0,7,7,6,12.666667,0,7.6,2.6,0.32,Graduate
174,1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166667,0,11.1,0.6,2.02,Dropout
3268,2,39,1,9500,1,1,133.1,1,37,38,9,8,118.9,0,0,0,1,0,0,30,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout
3792,1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
4377,2,43,1,9991,0,1,130.0,1,37,37,9,9,103.8,0,0,0,1,0,0,28,0,14,15,15,14,11.071428,0,12,14,16,12,11.333333,1,9.4,-0.8,-3.12,Dropout
2064,1,17,4,9147,1,1,120.0,1,38,19,9,9,111.3,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,8.9,1.4,3.51,Graduate
554,1,17,2,9147,1,1,133.1,1,1,1,4,4,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout
2083,1,1,3,9773,1,1,138.0,1,3,1,2,3,135.9,1,0,0,1,0,0,18,0,0,6,7,6,14.857142,0,0,6,6,6,14.666667,0,13.9,-0.3,0.79,Graduate
1682,1,1,2,9670,1,1,124.0,1,19,1,9,4,117.7,1,0,1,1,1,0,20,0,0,5,5,4,12.0,0,0,5,6,5,11.6,0,9.4,-0.8,-3.12,Dropout
68,1,1,3,9147,1,1,125.0,1,1,38,7,7,120.1,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout
251,1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15.0,0,0,6,6,6,12.833333,0,8.9,1.4,3.51,Dropout
3873,1,1,2,9070,1,1,128.0,1,19,19,3,3,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout
739,1,51,1,9773,1,1,158.0,1,1,19,8,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.833333,0,1,6,7,5,13.0,0,8.9,1.4,3.51,Dropout
211,1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,7,7,6,12.916667,0,0,7,7,6,12.916667,0,7.6,2.6,0.32,Graduate
3713,1,43,1,33,1,1,134.0,1,37,37,1,1,100.0,1,0,0,1,1,0,32,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,Dropout
767,1,7,1,9991,0,40,133.1,1,1,37,4,1,100.0,0,0,0,1,0,0,26,0,8,9,11,9,12.333333,0,4,7,7,7,12.571428,0,12.4,0.5,1.79,Graduate
78,1,17,4,9500,1,1,150.0,1,38,37,9,9,130.8,0,0,0,1,1,1,22,0,0,7,7,7,14.842857,0,0,8,9,8,15.055555,0,16.2,0.3,-0.92,Graduate
4387,2,1,1,9991,0,1,150.0,1,37,37,9,9,131.8,0,0,0,0,0,0,29,0,0,5,6,4,12.25,0,0,5,6,5,10.166667,0,10.8,1.4,1.74,Dropout
282,2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,1,5,5,5,14.0,0,0,5,5,5,13.8,0,8.9,1.4,3.51,Graduate
951,2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,45,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,Dropout
2029,1,1,1,9773,1,1,135.0,1,37,38,9,6,122.1,1,0,0,1,1,0,18,0,0,6,6,6,13.833333,0,0,6,6,6,13.666667,0,12.7,3.7,-1.7,Graduate
368,1,1,1,9853,1,1,122.0,1,38,37,191,195,112.9,1,0,0,1,0,1,19,0,0,7,8,7,13.857142,0,0,7,8,6,13.666667,0,8.9,1.4,3.51,Graduate
49,1,1,1,9238,1,1,139.0,1,37,38,9,9,126.1,0,0,0,1,0,1,19,0,0,6,7,5,12.333333,0,0,6,7,6,12.833333,0,12.7,3.7,-1.7,Graduate
1536,1,39,1,9500,1,1,130.0,1,37,19,9,8,106.2,1,0,0,1,0,0,27,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,Dropout
2945,2,39,1,9853,1,1,133.1,1,37,19,9,5,138.3,0,0,0,1,0,0,45,0,0,7,12,4,10.25,0,0,7,10,3,13.0,0,11.1,0.6,2.02,Dropout
2735,1,1,1,9500,1,1,125.0,1,37,37,9,9,126.0,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate
1541,2,39,1,9853,1,12,133.1,1,37,37,7,8,103.0,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
2892,1,1,2,9670,1,1,131.0,1,1,19,4,7,135.9,1,0,0,1,0,1,18,0,0,6,6,6,13.166667,0,0,6,8,6,12.428572,0,8.9,1.4,3.51,Graduate
1052,1,17,3,9500,1,1,138.0,1,3,3,4,5,130.0,1,0,0,1,0,0,18,0,0,7,8,7,14.85,0,0,8,8,8,15.2,0,13.9,-0.3,0.79,Dropout
2570,1,1,4,9500,1,1,137.0,1,19,37,9,7,130.8,0,0,1,1,0,0,18,0,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,Graduate
3585,1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout
516,2,39,1,9003,1,1,120.0,1,37,19,9,4,148.8,0,0,0,1,0,0,50,0,0,6,7,6,12.5,0,0,6,15,5,12.4,0,8.9,1.4,3.51,Graduate
3398,2,1,5,9500,1,1,130.0,1,1,19,4,4,122.3,0,0,0,1,0,0,19,0,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate
23,1,1,4,9670,1,1,125.0,1,1,38,4,7,114.9,1,0,0,1,0,1,19,0,0,6,8,6,13.375,0,0,6,7,6,12.285714,0,11.1,0.6,2.02,Graduate
1106,1,1,2,9500,1,1,124.0,1,34,34,0,0,123.3,1,0,0,1,0,1,20,0,0,8,8,7,14.901428,1,0,8,8,7,14.901428,1,9.4,-0.8,-3.12,Dropout
733,2,39,2,9147,1,1,130.0,1,19,37,4,7,140.0,0,0,0,1,1,0,34,0,0,5,10,3,11.666667,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,Graduate
2300,1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,0,0,0,1,1,0,23,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,12.4,0.5,1.79,Enrolled
2750,1,39,1,9119,1,1,160.0,1,1,38,4,7,112.0,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
229,1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,8,15,7,11.571428,0,0,8,15,7,11.571428,0,12.7,3.7,-1.7,Graduate
3513,4,39,1,9670,1,19,133.1,1,37,37,9,7,130.0,0,0,1,1,1,1,29,0,0,6,16,1,14.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
2353,1,17,1,9670,1,1,125.0,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,Graduate
490,1,1,1,9070,1,1,115.0,1,19,1,3,8,123.4,0,0,0,1,0,0,23,0,1,6,8,6,13.0,1,0,6,8,6,11.875,0,13.9,-0.3,0.79,Graduate
493,1,1,1,9085,1,1,101.0,1,37,37,9,4,101.0,1,0,1,1,0,0,22,0,0,6,9,5,13.333333,0,0,6,17,4,11.4,0,12.4,0.5,1.79,Enrolled
2108,1,17,1,9085,1,1,138.0,1,2,19,2,9,126.8,1,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,10.8,1.4,1.74,Enrolled
1723,1,1,1,9773,1,1,132.0,1,2,1,9,9,126.4,1,1,0,1,0,1,18,0,0,6,9,6,11.166667,0,0,6,11,5,12.4,0,10.8,1.4,1.74,Graduate
2443,2,39,1,9003,1,3,110.0,1,3,19,4,6,150.0,0,0,0,1,1,0,32,0,0,6,8,6,18.875,0,6,12,14,12,17.692308,0,16.2,0.3,-0.92,Graduate
3310,2,39,1,8014,0,1,140.0,1,19,19,9,7,102.5,0,0,0,1,0,1,32,0,0,6,6,6,11.333333,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,Graduate
4280,1,39,1,9991,0,1,133.1,1,19,37,9,7,111.4,0,0,0,1,1,0,27,0,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout
426,1,1,4,9670,1,1,128.0,1,38,38,3,7,121.0,1,0,0,1,0,0,19,0,0,6,8,6,13.5,0,0,6,9,6,13.571428,0,11.1,0.6,2.02,Graduate
468,1,1,5,9500,1,1,144.0,1,19,38,4,8,141.3,1,0,0,1,0,1,18,0,0,8,9,8,13.31,1,0,8,9,8,13.31,1,9.4,-0.8,-3.12,Graduate
1555,1,1,2,9500,1,1,97.0,1,1,19,2,7,98.1,1,0,0,1,0,0,21,0,0,7,7,7,12.835714,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate
4042,1,1,1,9773,1,1,111.0,1,19,19,9,9,110.0,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,Graduate
2078,1,17,2,9500,1,1,146.0,1,3,3,3,6,133.4,1,0,0,1,0,0,18,0,0,7,8,7,12.5,0,0,8,9,7,13.042857,0,13.9,-0.3,0.79,Graduate
3157,1,1,1,9147,1,1,127.0,1,19,19,5,5,129.8,1,0,0,1,0,0,22,0,0,5,8,3,10.333333,0,0,5,11,2,10.0,0,7.6,2.6,0.32,Dropout
2074,1,1,1,9238,1,1,135.0,1,19,38,3,9,136.1,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.666667,0,12.4,0.5,1.79,Graduate
1905,1,44,1,9238,1,39,150.0,1,1,37,4,8,145.6,1,0,0,1,0,1,20,0,3,6,6,6,13.333333,0,2,6,6,6,14.166667,0,13.9,-0.3,0.79,Graduate
1223,2,39,1,8014,0,19,100.0,1,1,19,1,5,130.0,0,0,1,1,0,1,33,0,0,6,9,5,13.833333,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,Graduate
1509,1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout
3566,2,43,1,9070,1,2,140.0,1,37,37,6,6,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,Graduate
2699,1,1,1,9500,1,1,157.0,1,37,37,9,9,143.0,0,0,0,1,1,0,18,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,Graduate
1470,1,17,1,9147,1,1,120.0,1,3,38,3,7,124.2,1,0,0,1,1,0,18,0,0,5,13,5,12.0,0,0,5,9,4,11.4,0,13.9,-0.3,0.79,Enrolled
337,1,1,4,9500,1,1,141.0,1,38,38,7,7,132.5,1,0,0,1,0,1,18,0,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,9.4,-0.8,-3.12,Graduate
381,1,43,1,9500,1,1,170.0,1,19,37,8,8,100.0,0,0,0,1,0,0,20,0,0,7,8,6,13.25,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Enrolled
2015,1,1,1,9238,1,1,105.0,1,19,19,6,6,106.1,1,0,0,1,0,0,20,0,0,6,6,6,11.5,0,0,6,7,6,13.285714,0,11.1,0.6,2.02,Graduate
2270,2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
4162,4,43,1,9853,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.166667,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Dropout
1498,4,39,1,9003,1,1,140.0,1,37,37,9,8,150.0,0,0,0,1,1,0,28,0,0,6,12,5,12.0,0,0,6,10,6,12.333333,0,11.1,0.6,2.02,Enrolled
708,2,39,1,9254,1,1,120.0,1,1,19,9,9,148.3,0,0,0,1,1,0,47,0,6,11,11,11,14.727273,0,6,9,9,9,15.777778,0,10.8,1.4,1.74,Graduate
1386,1,43,1,9130,1,1,120.0,1,2,3,3,2,120.0,1,0,0,0,1,0,22,0,0,6,0,0,0.0,0,0,4,6,0,0.0,2,10.8,1.4,1.74,Dropout
1133,1,1,1,9500,1,1,145.0,1,19,1,9,5,145.0,0,0,0,1,0,1,18,0,0,7,7,7,14.071428,0,0,8,8,8,15.1625,0,13.9,-0.3,0.79,Graduate
2053,1,1,6,9500,1,1,138.0,1,1,38,3,9,123.0,1,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.066667,0,12.4,0.5,1.79,Enrolled
1452,1,1,1,171,1,1,132.0,1,1,1,4,1,119.4,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout
2796,1,39,1,9500,1,1,137.0,1,37,37,9,9,141.0,0,0,0,1,1,0,36,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
3132,1,1,1,9130,1,1,151.0,1,3,1,2,4,151.0,1,0,0,1,0,0,18,0,0,6,11,6,14.444445,0,0,6,6,6,13.333333,0,16.2,0.3,-0.92,Graduate
410,1,1,2,9500,1,1,137.0,1,19,19,7,7,120.8,1,0,0,1,0,1,18,0,0,8,8,7,14.654285,0,0,8,8,7,14.654285,0,10.8,1.4,1.74,Graduate
3794,1,17,1,9119,1,1,130.0,1,19,19,7,9,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,Dropout
2070,1,1,1,9670,1,1,113.0,1,1,37,1,10,116.5,1,0,0,1,0,0,19,0,0,6,7,6,12.833333,0,0,6,10,6,11.777778,0,8.9,1.4,3.51,Graduate
422,1,44,1,9085,1,39,140.0,1,1,2,4,6,140.0,1,0,0,1,0,0,29,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
2315,1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout
2168,1,18,2,9500,1,1,131.0,1,1,3,3,2,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,Graduate
3185,1,17,2,9119,1,1,116.0,1,19,1,9,7,112.2,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout
2577,1,1,4,9254,1,1,110.0,1,37,37,9,7,113.2,1,0,0,1,0,0,24,0,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Dropout
620,1,1,1,9773,1,1,133.1,1,3,19,4,5,105.0,1,0,0,1,0,0,20,0,0,6,6,6,13.833333,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,Graduate
797,1,18,3,9500,1,1,145.0,1,1,1,4,8,133.6,1,0,0,1,0,0,18,0,0,7,8,7,13.087143,0,0,8,8,8,12.95,0,11.1,0.6,2.02,Graduate
2137,1,1,5,9773,1,1,118.0,1,38,19,9,9,113.8,1,0,0,1,0,0,19,0,0,6,7,6,12.333333,0,0,6,7,6,12.5,0,8.9,1.4,3.51,Graduate
1059,1,1,1,9500,1,1,130.0,1,19,19,4,10,116.8,0,0,0,1,0,0,20,0,0,8,8,7,12.685715,0,0,8,8,7,12.685715,0,12.7,3.7,-1.7,Graduate
613,1,17,3,9147,1,1,118.0,1,1,19,5,7,118.0,0,0,0,1,0,0,20,0,0,5,11,4,11.0,0,0,5,7,5,13.2,0,12.4,0.5,1.79,Enrolled
4142,1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.666667,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate
2512,1,17,4,9500,1,1,136.0,1,3,3,2,2,132.5,1,0,0,1,0,0,19,0,0,7,8,7,13.198571,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,Graduate
2463,1,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout
1712,1,42,1,9500,1,1,133.1,41,3,1,3,10,100.0,1,0,0,0,0,0,33,1,1,7,10,5,12.16,0,0,6,7,5,11.34,0,12.4,0.5,1.79,Dropout
268,1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,8,6,12.5,0,10.8,1.4,1.74,Graduate
